time,flowcount
"22/10/2024, 15:45:53",91
"22/10/2024, 15:45:56",91
"22/10/2024, 15:45:59",91
"22/10/2024, 15:46:10",91
"22/10/2024, 15:46:22",91
"22/10/2024, 15:46:08",91
"22/10/2024, 15:46:10",91
"22/10/2024, 15:46:14",91
"22/10/2024, 15:46:17",91
"22/10/2024, 15:46:20",91
"22/10/2024, 15:46:23",91
"22/10/2024, 15:46:26",91
"22/10/2024, 15:46:29",91
"22/10/2024, 15:46:32",91
"22/10/2024, 15:46:35",91
"22/10/2024, 15:46:38",91
"22/10/2024, 15:46:41",91
"22/10/2024, 15:46:44",91
"22/10/2024, 15:46:47",91
"22/10/2024, 15:46:50",91
"22/10/2024, 15:46:53",91
"22/10/2024, 15:46:56",91
"22/10/2024, 15:46:59",91
"22/10/2024, 15:47:10",91
"22/10/2024, 15:47:22",91
"22/10/2024, 15:47:08",91
"22/10/2024, 15:47:10",91
"22/10/2024, 15:47:14",91
"22/10/2024, 15:47:17",91
"22/10/2024, 15:47:20",91
"22/10/2024, 15:47:23",91
"22/10/2024, 15:47:26",91
"22/10/2024, 15:47:29",91
"22/10/2024, 15:47:32",91
"22/10/2024, 15:47:35",91
"22/10/2024, 15:47:38",91
"22/10/2024, 15:47:41",91
"22/10/2024, 15:47:44",91
"22/10/2024, 15:47:47",91
"22/10/2024, 15:47:50",91
"22/10/2024, 15:47:53",91
"22/10/2024, 15:47:56",91
"22/10/2024, 15:47:59",91
"22/10/2024, 15:48:10",91
"22/10/2024, 15:48:22",91
"22/10/2024, 15:48:08",91
"22/10/2024, 15:48:10",91
"22/10/2024, 15:48:14",91
time,flowcount
"22/10/2024, 15:52:33",5
"22/10/2024, 15:52:36",6
"22/10/2024, 15:52:39",6
"22/10/2024, 15:52:42",6
"22/10/2024, 15:52:45",6
"22/10/2024, 15:52:48",6
"22/10/2024, 15:52:51",6
"22/10/2024, 15:52:54",6
"22/10/2024, 15:52:57",6
"22/10/2024, 15:53:00",6
"22/10/2024, 15:53:03",6
"22/10/2024, 15:53:06",6
"22/10/2024, 15:53:09",6
"22/10/2024, 15:53:12",6
"22/10/2024, 15:53:15",6
"22/10/2024, 15:53:18",6
"22/10/2024, 15:53:21",6
"22/10/2024, 15:53:24",6
"22/10/2024, 15:53:27",6
"22/10/2024, 15:53:30",6
"22/10/2024, 15:53:33",6
"22/10/2024, 15:53:36",6
"22/10/2024, 15:53:39",6
"22/10/2024, 15:53:42",6
"22/10/2024, 15:53:45",6
"22/10/2024, 15:53:48",6
"22/10/2024, 15:53:51",6
"22/10/2024, 15:53:54",6
"22/10/2024, 15:53:57",6
"22/10/2024, 15:54:00",6
"22/10/2024, 15:54:03",6
"22/10/2024, 15:54:06",6
"22/10/2024, 15:54:09",6
"22/10/2024, 15:54:12",6
"22/10/2024, 15:54:15",6
"22/10/2024, 15:54:18",6
"22/10/2024, 15:54:21",6
"22/10/2024, 15:54:24",6
"22/10/2024, 15:54:27",6
"22/10/2024, 15:54:30",6
"22/10/2024, 15:54:33",6
"22/10/2024, 15:54:36",6
"22/10/2024, 15:54:39",6
"22/10/2024, 15:54:42",6
"22/10/2024, 15:54:45",6
"22/10/2024, 15:54:48",6
"22/10/2024, 15:54:51",6
"22/10/2024, 15:54:54",6
"22/10/2024, 15:54:57",6
"22/10/2024, 15:55:00",6
"22/10/2024, 15:55:03",6
"22/10/2024, 15:55:06",6
"22/10/2024, 15:55:09",6
"22/10/2024, 15:55:12",6
"22/10/2024, 15:55:15",6
"22/10/2024, 15:55:18",6
"22/10/2024, 15:55:21",6
"22/10/2024, 15:55:24",6
"22/10/2024, 15:55:27",6
"22/10/2024, 15:55:30",6
"22/10/2024, 15:55:33",6
"22/10/2024, 15:55:36",6
"22/10/2024, 15:55:39",6
"22/10/2024, 15:55:42",6
"22/10/2024, 15:55:45",6
"22/10/2024, 15:55:48",6
"22/10/2024, 15:55:51",6
"22/10/2024, 15:55:54",6
"22/10/2024, 15:55:57",6
"22/10/2024, 15:56:00",6
"22/10/2024, 15:56:03",6
"22/10/2024, 15:56:06",6
"22/10/2024, 15:56:09",6
"22/10/2024, 15:56:12",6
"22/10/2024, 15:56:15",6
"22/10/2024, 15:56:18",6
"22/10/2024, 15:56:21",6
"22/10/2024, 15:56:24",6
"22/10/2024, 15:56:27",6
"22/10/2024, 15:56:30",6
"22/10/2024, 15:56:33",6
"22/10/2024, 15:56:36",6
"22/10/2024, 15:56:39",6
"22/10/2024, 15:56:42",6
"22/10/2024, 15:56:45",6
"22/10/2024, 15:56:48",6
"22/10/2024, 15:56:51",6
"22/10/2024, 15:56:54",6
"22/10/2024, 15:56:57",6
"22/10/2024, 15:57:00",6
"22/10/2024, 15:57:03",6
"22/10/2024, 15:57:06",6
"22/10/2024, 15:57:09",6
"22/10/2024, 15:57:12",6
"22/10/2024, 15:57:15",6
"22/10/2024, 15:57:18",6
"22/10/2024, 15:57:21",6
"22/10/2024, 15:57:24",6
"22/10/2024, 15:57:27",6
"22/10/2024, 15:57:30",6
"22/10/2024, 15:57:33",6
"22/10/2024, 15:57:36",6
"22/10/2024, 15:57:39",6
"22/10/2024, 15:57:42",6
"22/10/2024, 15:57:45",6
"22/10/2024, 15:57:48",6
"22/10/2024, 15:57:51",6
"22/10/2024, 15:57:54",6
"22/10/2024, 15:57:57",6
"22/10/2024, 15:58:00",6
"22/10/2024, 15:58:03",6
"22/10/2024, 15:58:06",6
"22/10/2024, 15:58:09",6
"22/10/2024, 15:58:12",6
"22/10/2024, 15:58:15",6
"22/10/2024, 15:58:18",6
"22/10/2024, 15:58:21",6
"22/10/2024, 15:58:24",6
"22/10/2024, 15:58:27",6
"22/10/2024, 15:58:30",6
"22/10/2024, 15:58:33",6
"22/10/2024, 15:58:36",6
"22/10/2024, 15:58:39",6
"22/10/2024, 15:58:42",6
"22/10/2024, 15:58:45",6
"22/10/2024, 15:58:48",6
"22/10/2024, 15:58:51",6
"22/10/2024, 15:58:54",6
"22/10/2024, 15:58:57",6
"22/10/2024, 15:59:00",6
"22/10/2024, 15:59:03",6
"22/10/2024, 15:59:06",6
"22/10/2024, 15:59:09",6
"22/10/2024, 15:59:12",6
"22/10/2024, 15:59:15",6
"22/10/2024, 15:59:18",6
"22/10/2024, 15:59:21",6
"22/10/2024, 15:59:24",6
"22/10/2024, 15:59:27",6
"22/10/2024, 15:59:30",6
"22/10/2024, 15:59:33",6
"22/10/2024, 15:59:36",6
"22/10/2024, 15:59:39",6
"22/10/2024, 15:59:42",6
"22/10/2024, 15:59:45",6
"22/10/2024, 15:59:48",6
"22/10/2024, 15:59:51",6
"22/10/2024, 15:59:54",6
"22/10/2024, 15:59:57",6
"22/10/2024, 10:00:00",6
"22/10/2024, 10:00:03",6
"22/10/2024, 10:00:06",6
"22/10/2024, 10:00:09",6
"22/10/2024, 10:00:12",6
"22/10/2024, 10:00:15",6
"22/10/2024, 10:00:18",6
"22/10/2024, 10:00:21",6
"22/10/2024, 10:00:24",6
"22/10/2024, 10:00:27",6
"22/10/2024, 10:00:30",6
"22/10/2024, 10:00:33",6
"22/10/2024, 10:00:36",5
"22/10/2024, 10:00:39",5
"22/10/2024, 10:00:42",5
"22/10/2024, 10:00:45",5
"22/10/2024, 10:00:48",5
"22/10/2024, 10:00:51",5
"22/10/2024, 10:00:54",5
"22/10/2024, 10:00:57",5
"22/10/2024, 10:01:00",5
"22/10/2024, 10:01:03",5
"22/10/2024, 10:01:06",5
"22/10/2024, 10:01:09",5
"22/10/2024, 10:01:12",5
"22/10/2024, 10:01:15",5
"22/10/2024, 10:01:18",5
"22/10/2024, 10:01:21",5
"22/10/2024, 10:01:24",5
"22/10/2024, 10:01:27",5
"22/10/2024, 10:01:30",5
"22/10/2024, 10:01:33",5
"22/10/2024, 10:01:36",5
"22/10/2024, 10:01:39",5
"22/10/2024, 10:01:42",5
"22/10/2024, 10:01:45",5
"22/10/2024, 10:01:48",5
"22/10/2024, 10:01:51",5
"22/10/2024, 10:01:54",5
"22/10/2024, 10:01:57",5
"22/10/2024, 10:10:00",5
"22/10/2024, 10:10:03",5
"22/10/2024, 10:10:06",5
"22/10/2024, 10:10:09",5
"22/10/2024, 10:10:12",5
"22/10/2024, 10:10:15",5
"22/10/2024, 10:10:18",5
"22/10/2024, 10:10:21",5
"22/10/2024, 10:10:24",5
"22/10/2024, 10:10:27",5
"22/10/2024, 10:10:30",5
"22/10/2024, 10:10:33",5
"22/10/2024, 10:10:36",5
"22/10/2024, 10:10:39",5
"22/10/2024, 10:10:42",5
"22/10/2024, 10:10:45",5
"22/10/2024, 10:10:48",5
"22/10/2024, 10:10:51",5
"22/10/2024, 10:10:54",5
"22/10/2024, 10:10:57",5
"22/10/2024, 10:03:00",5
"22/10/2024, 10:03:03",5
"22/10/2024, 10:03:06",5
"22/10/2024, 10:03:09",5
"22/10/2024, 10:03:12",5
"22/10/2024, 10:03:15",5
"22/10/2024, 10:03:18",5
"22/10/2024, 10:03:21",5
"22/10/2024, 10:03:24",5
"22/10/2024, 10:03:27",5
"22/10/2024, 10:03:30",5
"22/10/2024, 10:03:33",5
"22/10/2024, 10:03:36",5
"22/10/2024, 10:03:39",5
"22/10/2024, 10:03:42",5
"22/10/2024, 10:03:45",5
"22/10/2024, 10:03:48",5
"22/10/2024, 10:03:51",5
"22/10/2024, 10:03:54",5
"22/10/2024, 10:03:57",5
"22/10/2024, 10:22:00",5
"22/10/2024, 10:22:03",5
"22/10/2024, 10:22:06",5
"22/10/2024, 10:22:09",5
"22/10/2024, 10:22:12",5
"22/10/2024, 10:22:15",5
"22/10/2024, 10:22:18",5
"22/10/2024, 10:22:21",5
"22/10/2024, 10:22:24",5
"22/10/2024, 10:22:27",5
"22/10/2024, 10:22:30",5
"22/10/2024, 10:22:33",5
"22/10/2024, 10:22:36",5
"22/10/2024, 10:22:39",5
"22/10/2024, 10:22:42",5
"22/10/2024, 10:22:45",5
"22/10/2024, 10:22:48",5
"22/10/2024, 10:22:51",5
"22/10/2024, 10:22:54",5
"22/10/2024, 10:22:57",5
"22/10/2024, 10:22:00",5
"22/10/2024, 10:22:03",5
"22/10/2024, 10:22:06",5
"22/10/2024, 10:22:09",5
"22/10/2024, 10:22:12",5
"22/10/2024, 10:22:15",5
"22/10/2024, 10:22:18",5
"22/10/2024, 10:22:21",5
"22/10/2024, 10:22:24",5
"22/10/2024, 10:22:27",5
"22/10/2024, 10:22:30",5
"22/10/2024, 10:22:33",5
"22/10/2024, 10:22:36",5
"22/10/2024, 10:22:39",5
"22/10/2024, 10:22:42",5
"22/10/2024, 10:22:45",5
"22/10/2024, 10:22:48",5
"22/10/2024, 10:22:51",5
"22/10/2024, 10:22:54",5
"22/10/2024, 10:22:57",5
"22/10/2024, 10:06:00",5
"22/10/2024, 10:06:03",5
"22/10/2024, 10:06:06",5
"22/10/2024, 10:06:09",5
"22/10/2024, 10:06:12",5
"22/10/2024, 10:06:15",5
"22/10/2024, 10:06:18",5
"22/10/2024, 10:06:21",5
"22/10/2024, 10:06:24",5
"22/10/2024, 10:06:27",5
"22/10/2024, 10:06:30",5
"22/10/2024, 10:06:33",5
"22/10/2024, 10:06:37",5
"22/10/2024, 10:06:40",5
"22/10/2024, 10:06:43",5
"22/10/2024, 10:06:46",5
"22/10/2024, 10:06:49",5
"22/10/2024, 10:06:52",5
"22/10/2024, 10:06:55",5
"22/10/2024, 10:06:58",5
"22/10/2024, 10:07:01",5
"22/10/2024, 10:07:22",5
"22/10/2024, 10:07:07",5
"22/10/2024, 10:07:10",5
"22/10/2024, 10:07:13",5
"22/10/2024, 10:07:10",5
"22/10/2024, 10:07:19",5
"22/10/2024, 10:07:22",5
"22/10/2024, 10:07:25",5
"22/10/2024, 10:07:28",5
"22/10/2024, 10:07:31",5
"22/10/2024, 10:07:34",5
"22/10/2024, 10:07:37",5
"22/10/2024, 10:07:40",5
"22/10/2024, 10:07:43",5
"22/10/2024, 10:07:46",5
"22/10/2024, 10:07:49",5
"22/10/2024, 10:07:52",5
"22/10/2024, 10:07:55",5
"22/10/2024, 10:07:58",5
"22/10/2024, 10:08:01",5
"22/10/2024, 10:08:22",5
"22/10/2024, 10:08:07",5
"22/10/2024, 10:08:10",5
"22/10/2024, 10:08:13",5
"22/10/2024, 10:08:10",5
"22/10/2024, 10:08:19",5
"22/10/2024, 10:08:22",5
"22/10/2024, 10:08:25",5
"22/10/2024, 10:08:28",5
"22/10/2024, 10:08:31",5
"22/10/2024, 10:08:34",5
"22/10/2024, 10:08:37",5
"22/10/2024, 10:08:40",5
"22/10/2024, 10:08:43",5
"22/10/2024, 10:08:46",5
"22/10/2024, 10:08:49",5
"22/10/2024, 10:08:52",5
"22/10/2024, 10:08:55",5
"22/10/2024, 10:08:58",5
"22/10/2024, 10:09:01",5
"22/10/2024, 10:09:22",5
"22/10/2024, 10:09:07",5
"22/10/2024, 10:09:10",5
"22/10/2024, 10:09:13",5
